URL, Status Code
https://www.nytimes.com/2017/07/24/health/ticks-disease-united-states.html, 200
https://www.nytimes.com/by/stephanie-rosenbloom, 200
https://www.nytimes.com/2017/07/29/style/alisyn-camerota-fox-news-roger-ailes.html, 200
https://www.nytimes.com/pages/health/index.html, 301
https://www.nytimes.com/2017/06/19/travel/long-term-travel-tips-budget-insurance.html?rref=collection%2Fcolumn%2FThe%20Getaway, 200
https://www.nytimes.com/2017/07/29/insider/claire-smith-first-woman-baseball-reporter-hall-of-fame-spink-award.html, 200
https://www.nytimes.com/2017/07/27/us/boy-scouts-trump-apology.html, 200
https://www.nytimes.com/pages/style/international/index.html, 301
https://www.nytimes.com/2017/07/28/arts/television/james-van-der-beek-diplo-viceland.html, 200
https://www.nytimes.com/video/us/politics/100000005319934/the-republican-women-behind-the-vote.html, 200
https://www.nytimes.com/column/the-getaway, 200
https://www.nytimes.com/2017/07/29/us/politics/trump-urges-end-of-filibuster-to-pass-health-bill-which-failed-without-it.html, 200
https://www.nytimes.com/2017/07/28/nyregion/why-outside-groups-arent-spending-in-the-new-york-mayors-race.html, 200
https://www.nytimes.com/2017/06/26/travel/summer-travel-vacation-guide-airports.html?rref=collection%2Fcolumn%2FThe%20Getaway, 200
https://www.nytimes.com/times-journeys/?utm_campaign=NYT-HP&utm_content=hp_browsetree&utm_medium=HPLink&utm_source=nytimes, 200
https://www.nytimes.com/2017/07/28/us/politics/scaramucci-interview-skinny-repeal.html, 200
https://www.nytimes.com/2017/07/29/insider/good-example-of-profanity-use-stepping-on-a-lego-brick.html, 200
https://www.nytimes.com/section/politics, 200
https://www.nytimes.com/video/arts, 200
https://www.nytimes.com/2017/07/10/travel/meet-your-next-travel-agent-diy-artificial-intelligence.html?rref=collection%2Fcolumn%2FThe%20Getaway, 200
https://www.nytimes.com/2017/07/25/travel/bears-ears-utah-politics-trump-national-monument.html, 200
https://www.nytimes.com/2017/07/29/world/africa/africa-climate-change-kenya-land-disputes.html, 200
https://www.nytimes.com/2017/07/17/travel/long-haul-fares-on-new-low-cost-airlines.html?rref=collection%2Fcolumn%2FThe%20Getaway, 200
https://www.nytimes.com/pages/movies/index.html, 301
https://www.nytimes.com/watching/titles/the-zen-of-bennett, 200
https://www.nytimes.com/2017/07/25/t-magazine/paris-best-macarons-guide-pierre-herme-laduree-marcolini.html, 200
https://www.nytimes.com/section/arts/television, 200
https://www.nytimes.com/2017/07/25/insider/what-were-reading.html?rref=collection%2Fsectioncollection%2FTimes%20Insider, 200
https://www.nytimes.com/2017/06/01/dining/wine-school-riesling-spatlese.html?rref=collection%2Fcolumn%2FWine%20School, 200
https://www.nytimes.com/2017/07/27/theater/the-bubbly-black-girl-sheds-her-chameleon-skin-review.html, 200
https://www.nytimes.com/trending/, 200
https://www.nytimes.com/gst/mostpopular.html, 301
https://www.nytimes.com/2017/07/28/insider/what-were-reading.html, 200
https://www.nytimes.com/watching/recommendations/watching-film-gimme-the-loot, 200
https://www.nytimes.com/2017/07/28/opinion/the-russians-were-involved-but-it-wasnt-about-collusion.html, 200
https://www.nytimes.com/2017/07/28/insider/what-were-reading.html?rref=collection%2Fsectioncollection%2FTimes%20Insider, 200
https://www.nytimes.com/2017/07/28/us/politics/john-mccain-health-care-senate-collapse-skinny.html, 200
https://www.nytimes.com/watching/titles/tropic-thunder, 200
https://www.nytimes.com/video/the-daily-360, 200
https://www.nytimes.com/2014/05/07/dining/the-sancerre-moment.html, 200
https://www.nytimes.com/watching/recommendations/watching-film-exit-through-the-gift-shop, 200
https://www.nytimes.com/2017/07/28/opinion/why-ousting-nawaz-sharif-sets-a-dangerous-precedent-for-pakistan.html, 200
https://www.nytimes.com/pages/opinion/index.html, 200
https://www.nytimes.com/by/david-w-dunlap, 200
https://www.nytimes.com/watching/titles/your-sisters-sister, 200
https://www.nytimes.com/column/wine-school, 200
https://www.nytimes.com/2017/07/27/watching/movies-leaving-netflix-august.html, 200
https://www.nytimes.com/pages/business/international/index.html, 301
https://www.nytimes.com/watching/titles/2-days-in-new-york, 200
https://www.nytimes.com/2017/06/29/dining/wine-school-thirst-quenchers-vin-de-soif-quaffer.html?rref=collection%2Fcolumn%2FWine%20School, 200
https://www.nytimes.com/2017/07/29/insider/good-example-of-profanity-use-stepping-on-a-lego-brick.html?rref=collection%2Fsectioncollection%2FTimes%20Insider, 200
https://www.nytimes.com/2017/04/03/well/live/turning-negative-thinkers-into-positive-ones.html, 200
https://www.nytimes.com/2017/07/29/insider/claire-smith-first-woman-baseball-reporter-hall-of-fame-spink-award.html?rref=collection%2Fsectioncollection%2FTimes%20Insider, 200
https://www.nytimes.com/store/?action=click&contentCollection=NYT%20Store&contentPlacement=2&module=SectionsNav&pgtype=Homepage&region=TopBar&t=qry542&utm_campaign=NYT-HP&utm_content=hp_browsetree&utm_medium=HPB&utm_source=nytimes&version=BrowseTree, 301
https://www.nytimes.com/2017/07/27/dining/wine-school-assignment-godello-spain.html?rref=collection%2Fcolumn%2FWine%20School, 200
https://www.nytimes.com/watching/recommendations/watching-film-weekend, 200
https://www.nytimes.com/2017/04/03/well/live/turning-negative-thinkers-into-positive-ones.html?hp&target=comments, 200
https://www.nytimes.com/pages/obituaries/index.html, 301
https://www.nytimes.com/watching/titles/begin-again, 200
https://www.nytimes.com/2017/06/01/dining/wine-school-assignment-thirst-quenchers-vin-de-soif-quaffer.html?rref=collection%2Fcolumn%2FWine%20School, 200
https://www.nytimes.com/2017/07/26/insider/a-photographer-captures-the-hellish-battle-of-messines.html?rref=collection%2Fsectioncollection%2FTimes%20Insider, 200
https://www.nytimes.com/2017/07/28/nyregion/explosion-package-queens.html, 200
https://www.nytimes.com/newsletters/morning-briefing-asia, 301
https://www.nytimes.com/2017/04/04/us/trump-police-unions-obama-justice-department-doj.html, 200
https://www.nytimes.com/2017/06/29/dining/wine-school-assignment-new-zealand-sauvignon-blanc.html, 200
https://www.nytimes.com/2017/07/24/watching/stranger-things-season-2-trailer.html, 200
https://www.nytimes.com/2017/07/28/arts/music/opera-in-attica-bringing-arias-to-a-maximum-security-prison.html, 200
https://www.nytimes.com/pages/multimedia/index.html, 301
https://www.nytimes.com/watching/titles/castlevania, 200
https://www.nytimes.com/by/eric-asimov, 200
https://www.nytimes.com/2017/07/12/nyregion/ms-13-murders-long-island.html, 200
https://www.nytimes.com/newsletters/morning-briefing-europe, 301
https://www.nytimes.com/2017/07/29/health/aca-obamacare-repeal-how-to-fix-health-care.html, 200
https://www.nytimes.com/2017/02/12/us/police-chiefs-trump-law-enforcement-priorities.html, 200
https://www.nytimes.com/column/wine-school?8qa, 200
https://www.nytimes.com/2017/07/14/watching/emmy-nominated-shows-where-to-stream.html, 200
https://www.nytimes.com/pages/education/index.html, 301
https://www.nytimes.com/2017/07/27/health/obamacare-repeal-healthcare-anxiety.html, 200
https://www.nytimes.com/watching/titles/lovely-and-amazing, 200
https://www.nytimes.com/2017/06/29/dining/wine-school-assignment-new-zealand-sauvignon-blanc.html?_r=0&ref=dining, 200
https://www.nytimes.com/2016/11/03/nyregion/james-burke-ex-suffolk-county-police-chief-is-sentenced.html, 200
https://www.nytimes.com/video/science/100000005307409/life-on-mars-virtual-reality-isolation.html, 200
https://www.nytimes.com/2017/07/29/opinion/sunday/texas-childbirth-maternal-mortality.html, 200
https://www.nytimes.com/2017/06/29/dining/wine-school-assignment-new-zealand-sauvignon-blanc.html?rref=collection%2Fcolumn%2FWine%20School, 200
https://www.nytimes.com/watching/titles/win-it-all, 200
https://www.nytimes.com/video/us/politics/100000005320670/trump-to-police-please-dont-be-too-nice.html, 200
https://www.nytimes.com/content/help/rights/sale/terms-of-sale.html, 200
https://www.nytimes.com/pages/world/index.html, 301
https://www.nytimes.com/2017/07/20/watching/christopher-nolan-movies-streaming.html, 200
https://www.nytimes.com/by/ross-douthat, 200
https://www.nytimes.com/2017/07/28/upshot/why-health-care-policy-is-so-hard.html, 200
https://www.nytimes.com/section/fashion, 200
https://www.nytimes.com/column/ross-douthat, 200
https://www.nytimes.com/watching/titles/man-up, 200
https://www.nytimes.com/2017/07/29/world/africa/africa-climate-change-kenya-land-disputes.html?target=comments, 200
https://www.nytimes.com/video/us/politics/100000005320670/trump-to-police-please-dont-be-too-nice.html?action=click&contentCollection=us&module=lede&pgtype=article&region=caption, 200
https://www.nytimes.com/section/magazine, 200
https://www.nytimes.com/2017/07/25/movies/charlize-therons-sick-work-ethic-atomic-blonde.html, 200
https://www.nytimes.com/watching/titles/the-man-who-knew-too-much-56, 200
https://www.nytimes.com/2017/07/11/opinion/trump-russia-collusion.html?rref=collection%2Fcolumn%2FRoss%20Douthat, 200
https://www.nytimes.com/2017/07/29/sports/baseball/when-cooperstown-almost-changed-from-museum-to-mausoleum.html, 200
https://www.nytimes.com/2017/07/29/technology/china-apple-censorhip.html, 200
https://www.nytimes.com/2017/07/26/opinion/donald-trump-jeff-sessions.html?rref=collection%2Fcolumn%2FRoss%20Douthat, 200
https://www.nytimes.com/watching/titles/already-tomorrow-in-hong-kong, 200
https://www.nytimes.com/giftleftnav, 301
https://www.nytimes.com/2017/07/28/opinion/the-day-nixon-began-his-comeback.html, 200
https://www.nytimes.com/2016/11/03/nyregion/james-burke-ex-suffolk-county-police-chief-is-sentenced.html?_r=1, 200
https://www.nytimes.com/2017/07/29/style/jenny-allen-ovarian-cancer-memoir.html, 200
https://www.nytimes.com/newsletters/watching-presents-your-game-of-thrones-guide, 301
https://www.nytimes.com/2017/03/08/opinion/why-republicans-cant-do-health-care.html?_r=0, 200
https://www.nytimes.com/2017/07/29/world/americas/venezuela-nicolas-maduro-constituent-assembly.html, 200
https://www.nytimes.com/section/upshot, 200
https://www.nytimes.com/2017/07/22/opinion/sunday/charlie-gard-and-the-experts.html?rref=collection%2Fcolumn%2FRoss%20Douthat, 200
https://www.nytimes.com/watching/lists/best-action-comedies-netflix-streaming, 200
https://www.nytimes.com/section/insider, 200
https://www.nytimes.com/2017/07/28/us/politics/trump-immigration-gangs.html, 200
https://www.nytimes.com/pages/theater/index.html, 301
https://www.nytimes.com/2017/07/29/business/energy-environment/vermont-green-mountain-power-grid.html, 200
https://www.nytimes.com/2017/07/27/watching/what-to-watch-this-weekend.html, 200
https://www.nytimes.com/2016/09/21/opinion/campaign-stops/clintons-samantha-bee-problem.html, 200
https://www.nytimes.com/pages/technology/index.html, 301
https://www.nytimes.com/section/obituaries, 200
https://www.nytimes.com/2017/07/15/opinion/sunday/pope-francis-next-act.html?rref=collection%2Fcolumn%2FRoss%20Douthat, 200
https://www.nytimes.com/watching/recommendations/watching-tv-outlander, 200
https://www.nytimes.com/2017/07/29/us/politics/trump-presidency-setbacks.html?hp&target=comments, 200
https://www.nytimes.com/pages/opinion/international/index.html, 301
https://www.nytimes.com/content/help/rights/privacy/privacy-overview.html, 200
https://www.nytimes.com/2017/07/28/dining/watermelon-gazpacho-soup-recipe.html, 200
https://www.nytimes.com/watching/recommendations/gleason, 200
https://www.nytimes.com/2017/07/19/opinion/donald-trump-republican-tax-cuts.html?rref=collection%2Fcolumn%2FRoss%20Douthat, 200
https://www.nytimes.com/2017/07/29/us/politics/chuck-schumer-new-york-senate.html, 200
https://www.nytimes.com/2017/07/28/us/politics/health-care-senate-repeal-trump.html, 200
https://www.nytimes.com/video/us/100000005317252/us-proposes-sanctions-and-russia-retaliates.html?playlistId=100000002797598, 200
https://www.nytimes.com/2017/07/26/realestate/mill-basin-brooklyn-house-proud-but-not-too-accessible.html, 200
https://www.nytimes.com/2017/07/24/watching/what-to-watch-this-week-tv-shows.html, 200
https://www.nytimes.com/ref/membercenter/help/privacy.html, 301
https://www.nytimes.com/rss, 301
https://www.nytimes.com/pages/dining/index.html, 200
https://www.nytimes.com/watching/titles/super, 200
https://www.nytimes.com/pages/automobiles/wheels/index.html, 301
https://www.nytimes.com/video/us/politics/100000005315923/john-mccain-vote-defeats-senate-republican-health-care-bill.html?playlistId=100000005005669, 200
https://www.nytimes.com/2017/07/25/books/review/the-last-laugh-lynn-freed.html, 200
https://www.nytimes.com/video/us/politics/100000005305503/donald-trump-white-house-press-conference.html?playlistId=100000003890188, 200
https://www.nytimes.com/2017/07/28/movies/yiddish-cinema-makes-a-comeback-menashe.html, 200
https://www.nytimes.com/watching/titles/lilo-and-stitch, 200
https://www.nytimes.com/content/help/rights/rights.html, 200
https://www.nytimes.com/watching/recommendations/watching-film-the-maltese-falcon, 200
https://www.nytimes.com/2017/07/29/style/tijuana-mexico-the-look.html, 200
https://www.nytimes.com/2017/07/27/well/live/for-kids-with-cancer-focusing-on-quality-of-life.html, 200
https://www.nytimes.com/video/world/asia/100000005305979/aftermath-of-a-deadly-mumbai-building-collapse.html?playlistId=100000004687548, 200
https://www.nytimes.com/2017/07/28/arts/music/playlist-mick-jagger-julia-michaels-macklemore-lil-yachty.html, 200
https://www.nytimes.com/es/, 200
https://www.nytimes.com/pages/arts/design/index.html, 301
https://www.nytimes.com/pages/books/index.html, 301
https://www.nytimes.com/watching/titles/meru, 200
https://www.nytimes.com/content/help/front.html, 200
https://www.nytimes.com/pages/corrections/index.html, 301
https://www.nytimes.com/section/science, 200
https://www.nytimes.com/pages/fashion/weddings/index.html, 301
https://www.nytimes.com/2017/07/27/books/review/jane-green-by-the-book.html, 200
https://www.nytimes.com/video/us/politics/100000005308471/gops-lisa-murkowski-shows-no-fear-in-disappointing-trump.html?playlistId=100000005005669, 200
https://www.nytimes.com/2017/07/27/world/australia/dual-citizenship-matt-canavan-senator.html, 200
https://www.nytimes.com/crosswords/, 301
https://www.nytimes.com/pages/todayspaper/index.html, 301
https://www.nytimes.com/mostpopular, 301
https://www.nytimes.com/2017/07/06/watching/netflix-okja-bong-joon-ho-films.html, 200
https://www.nytimes.com/2017/07/28/nyregion/queens-man-found-guilty-of-hiring-gunman-for-midtown-murder.html, 200
https://www.nytimes.com/2017/07/28/world/europe/charlie-gard-dead.html, 200
https://www.nytimes.com/2017/07/28/us/airport-stress.html, 200
https://www.nytimes.com/video/us/politics/100000005314709/health-bill-vote-senate.html?playlistId=100000005005669, 200
https://www.nytimes.com/video/opinion, 200
https://www.nytimes.com/2017/07/26/theater/michael-moore-broadway-belasco-theater.html, 200
https://www.nytimes.com/pages/arts/television/index.html, 301
https://www.nytimes.com/section/health, 200
https://www.nytimes.com/watching/recommendations/watching-film-brokeback-mountain, 200
https://www.nytimes.com/section/t-magazine/fashion, 200
https://www.nytimes.com/2017/07/26/world/australia/letter20-great-barrier-reef-climate-change-coral.html, 200
https://www.nytimes.com/2017/07/28/nyregion/liz-smith-lions-of-new-york.html, 200
https://www.nytimes.com/video?src=vidm, 301
https://www.nytimes.com/video/us/politics/100000005289615/drugs-border-smugglers-narcotics.html, 200
https://www.nytimes.com/2017/07/28/health/electronic-cigarette-tobacco-nicotine-fda.html, 200
https://www.nytimes.com/section/jobs, 200
https://www.nytimes.com/2017/07/29/opinion/sunday/artificial-intelligence-is-stuck-heres-how-to-move-it-forward.html, 200
https://www.nytimes.com/slideshow/2017/07/24/t-magazine/kansai-yamamotos-vibrant-designs.html, 301
https://www.nytimes.com/watching/titles/for-a-good-time-call, 200
https://www.nytimes.com/2017/02/09/business/europe-jobs-economy-youth-unemployment-millenials.html, 200
https://www.nytimes.com/2017/07/28/opinion/health-susan-collins-murkowski.html, 200
https://www.nytimes.com/2017/07/29/sports/soccer/barcelona-real-madrid-el-clasico-miami.html, 200
https://www.nytimes.com/2017/07/27/automobiles/wheels/car-data-tracking.html, 200
https://www.nytimes.com/2017/07/28/arts/design/a-brief-history-of-emoji-art.html, 200
https://www.nytimes.com/video/us/politics/100000005176155/sean-spicer-resigns-press-secretary.html, 200
https://www.nytimes.com/interactive/2017/07/27/travel/what-to-do-36-hours-in-upper-peninsula-michigan.html, 200
https://www.nytimes.com/privacy, 301
https://www.nytimes.com/2017/05/09/business/french-election-economy-macron.html, 200
https://www.nytimes.com/watching/recommendations/the-handmaiden, 200
https://www.nytimes.com/2017/07/28/business/scaramuccis-vulgar-rant-spurs-newsroom-debate-asterisks-or-no-asterisks.html, 200
https://www.nytimes.com/video/anatomy-of-a-scene/, 301
https://www.nytimes.com/2017/07/14/upshot/how-universal-college-admission-tests-help-low-income-students.html, 200
https://www.nytimes.com/2017/07/28/health/paranoiac-scaramucci-word-history.html, 200
https://www.nytimes.com/ref/membercenter/help/infoservdirectory.html, 301
https://www.nytimes.com/video/world/americas/100000005312007/venezuela-protest-maduro-elections.html?playlistId=100000002104378, 200
https://www.nytimes.com/section/realestate, 200
https://www.nytimes.com/2017/07/26/magazine/the-majestic-marble-quarries-of-northern-italy.html, 200
https://www.nytimes.com/watching/titles/sunshine-superman, 200
https://www.nytimes.com/2016/05/29/world/europe/spains-wine-industry-is-hiccuping-from-its-excesses.html, 200
https://www.nytimes.com/video/us/politics/100000005308479/trumps-transgender-military-ban-prompts-pushback.html?playlistId=100000002797598, 200
https://www.nytimes.com/digitalleftnav, 301
https://www.nytimes.com/crosswords, 301
https://www.nytimes.com/2017/07/29/opinion/sunday/president-trumps-really-weak-week.html, 200
https://www.nytimes.com/video/us/100000005199824/detroit-unrest-riots-rebellion.html?playlistId=100000004687548, 200
https://www.nytimes.com/by/peter-s-goodman, 200
https://www.nytimes.com/2017/07/27/watching/picnic-at-hanging-rock-classic-movie.html, 200
https://www.nytimes.com/2017/07/28/arts/television/daughters-of-destiny-netflix-tv-review.html, 200
https://www.nytimes.com/section/well/live, 200
https://www.nytimes.com/watching/titles/the-life-aquatic-with-steve-zissou, 200
https://www.nytimes.com/video/world/middleeast/100000005286791/iraqs-hardball-tactics-isis-mosul.html, 200
https://www.nytimes.com/pages/magazine/index.html, 301
https://www.nytimes.com/video/obituaries/100000002453870/the-last-word-john-g-morris-obituary.html?playlistId=100000004352037, 200
https://www.nytimes.com/watching/titles/seeking-a-friend-for-the-end-of-the-world, 200
https://www.nytimes.com/section/books, 200
https://www.nytimes.com/crosswords/index.html, 303
https://www.nytimes.com/2017/07/29/us/politics/trump-presidency-setbacks.html, 200
https://www.nytimes.com/2017/07/28/realestate/what-to-do-when-youve-picked-the-wrong-suburb.html, 200
https://www.nytimes.com/educationleftnav, 301
https://www.nytimes.com/watching/recommendations/moonlight, 200
https://www.nytimes.com/video/travel/100000005265114/36-hours-michigans-upper-peninsula.html?playlistId=100000004687548, 200
https://www.nytimes.com/2017/07/27/dining/wine-school-assignment-godello-spain.html, 200
https://www.nytimes.com/2017/07/28/watching/what-to-watch-weekend-movies.html, 200
https://www.nytimes.com/section/arts, 200
https://www.nytimes.com/2017/07/28/realestate/smaller-housing-markets-lure-individual-investors.html, 200
https://www.nytimes.com/2017/07/28/nyregion/to-curb-violence-start-time-of-caribbean-festival-is-changed.html, 200
https://www.nytimes.com/interactive/blogs/directory.html, 301
https://www.nytimes.com/2017/06/29/business/station-f-tech-incubator-france.html, 200
https://www.nytimes.com/watching/titles/on-any-sunday, 200
https://www.nytimes.com/newsletters/morning-briefing, 301
https://www.nytimes.com/video/us/politics/100000005315926/health-bill-vote-gop-democrat-leaders.html?playlistId=100000005005669, 200
https://www.nytimes.com/2017/07/27/opinion/australia-immigration-as-a-security-threat.html, 200
https://www.nytimes.com/2017/06/20/business/macron-france-labor-union-laurent-berger.html, 200
https://www.nytimes.com/roomfordebate, 200
https://www.nytimes.com/section/world, 200
https://www.nytimes.com/2017/07/29/opinion/sunday/gays-lesbians-women-elections.html, 200
https://www.nytimes.com/watching/recommendations/the-duke-of-burgundy, 200
https://www.nytimes.com/2017/07/29/world/asia/us-south-korea-north-korea-missile-test.html, 200
https://www.nytimes.com/2016/04/30/business/international/eurozone-economy-q1.html, 200
https://www.nytimes.com/2017/07/29/world/asia/us-south-korea-north-korea-missile-test.html?hp&target=comments, 200
https://www.nytimes.com/video/science/100000005307409/life-on-mars-virtual-reality-isolation.html?playlistId=100000004687548, 200
https://www.nytimes.com/2017/06/11/business/economy/britain-economy-election-brexit.html, 200
https://www.nytimes.com/2017/07/28/business/john-g-morris-renowned-photo-editor-dies-at-100.html, 200
https://www.nytimes.com/watching/lists/9-best-sports-documentaries-netflix-streaming, 200
https://www.nytimes.com/pages/sports/index.html, 301
https://www.nytimes.com/2017/07/17/watching/doctor-who-jodie-whittaker-what-to-watch.html, 200
https://www.nytimes.com/membercenter/sitehelp.html, 301
https://www.nytimes.com/pages/arts/music/index.html, 301
https://www.nytimes.com/2017/06/01/business/dealbook/italy-bank-mps-debt.html, 200
https://www.nytimes.com/watching/titles/insomnia, 200
https://www.nytimes.com/video/venezuela-news/, 301
https://www.nytimes.com/2017/07/28/opinion/aca-republicans-mccain-murkowski-collins.html, 200
https://www.nytimes.com/2017/06/14/travel/spain-sherry-portugal-triangle-budget-travel.html, 200
https://www.nytimes.com/tips, 301
https://www.nytimes.com/ref/membercenter/help/agree.html, 301
https://www.nytimes.com/2017/07/28/magazine/the-emptiness-of-trumps-promises-of-tolerance.html, 200
https://www.nytimes.com/2017/07/24/books/review/less-andrew-sean-greer.html, 200
https://www.nytimes.com/watching/recommendations/stranger-things, 200
https://www.nytimes.com/2017/07/29/world/asia/shehbaz-sharif-pakistan-prime-minister.html, 200
https://www.nytimes.com/video/us/politics/100000005308479/trumps-transgender-military-ban-prompts-pushback.html, 200
https://www.nytimes.com/2017/07/27/theater/mandy-patinkin-oak-onaodowan-great-comet.html, 200
https://www.nytimes.com/2015/09/16/dining/wine-school-white-bordeaux.html, 200
